secID,ticker,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating
"002328.XSHE","002328","XSHE",3,"中小板","CNY","新朋股份","上海新朋实业股份有限公司","L","2009-12-30",,"A","沪深A股","CHN",35362,450000000,327199006,327199006,"上海市青浦区华新镇华隆路1698号","生产加工复印机零件、电脑配件、汽摩配件、电动工具、冷冲、塑料模具，销售建筑装潢材料、五金交电、金属材料（除专控）、日用百货、木材、精密金属零件、复印机，机械设备租赁，经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务（但国家限定公司或禁止进出口的商品及技术除外，本企业包括本企业控股的成员企业）。（涉及行政许可的，凭许可证经营）。"
"002329.XSHE","002329","XSHE",3,"中小板","CNY","皇氏集团","皇氏集团股份有限公司","L","2010-01-06",,"A","沪深A股","CHN",35964,266433085,144990250,144990250,"广西壮族自治区南宁市科园大道66号","定型包装乳及乳制品（含不锈钢桶装，30KG/桶）生产、加工和销售；禽畜的饲养、加工及销售；蛋白饮料的生产、加工、销售（许可证有效期至2010 年10 月17 日）；普通货物运输；预包装食品、散装食品批发兼零售；国内商业贸易（国家有专项规定除外）；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；资产投资经营管理，企业策划、咨询服务；五金交电、矿产品、有色金属的销售（具备经营场所后方可开展经营活动，除国家专控外）。"
"002330.XSHE","002330","XSHE",3,"中小板","CNY","得利斯","山东得利斯食品股份有限公司","L","2010-01-06",,"A","沪深A股","CHN",35963,502000000,437140000,437140000,"山东省潍坊市诸城市昌城镇驻地","从事低温肉制品、酱卤肉制品、发酵肉制品及其他肉制品；蛋制品、速冻面米食品、速冻肉制品及其他速冻食品、其他食品、批发兼零售预包装食品兼散装食品；饮料（蛋白饮料、其他饮料）、调味料、食用动物油脂（猪油）、动物副产品生产、加工和销售（经营范围中不涉及国营贸易管理商品，涉及配额、许可证管理的商品，按国家有关规定办理申请）。"
"002331.XSHE","002331","XSHE",3,"中小板","CNY","皖通科技","安徽皖通科技股份有限公司","L","2010-01-06",,"A","沪深A股","CHN",35314,291939213,193193478,193193478,"安徽省合肥市高新区皖水路589号","计算机软件、硬件的开发、生产与销售；信息系统集成、信息处理与技术服务；光机电一体化、视频网络与通讯系统工程，电视监控系统及交通机电工程的设计、施工、安装、维修等。      公司业务主要分为：1、系统集成：高速公路机电工程系统集成及其他信息系统集成项目，即为新建高速公路机电等各类信息系统项目提供工程建设、安装及相关软件的开发、安装服务。2、技术服务：为各类系统集成项目提供后续的维护、改造及支持服务。3、技术转让：公司自主或联合研发的系统软件转让项目。4、商品销售：公司生产销售的光通讯教学仪器等。"
"002332.XSHE","002332","XSHE",3,"中小板","CNY","仙琚制药","浙江仙琚制药股份有限公司","L","2010-01-12",,"A","沪深A股","CHN",30092,512100000,456131232,456131232,"浙江省仙居县仙药路1号","药品生产，医药中间体制造，五金交电、化工产品、包装材料销售，技术服务，设备安装，进出口业务。公司主要产品皮质激素类、计划生育及妇科用药、麻醉及肌松用药等药品。"
"002333.XSHE","002333","XSHE",3,"中小板","CNY","罗普斯金","苏州罗普斯金铝业股份有限公司","L","2010-01-12",,"A","沪深A股","CHN",35967,251301800,242484860,242484860,"江苏省苏州市相城区阳澄湖中路31号","生产、销售、安装铝合金花格网、装饰材料、铝合金异型材，防盗门窗，新型气密门窗，金属门窗及橡胶密封条，毛刷条及配件、五金件等门窗配件及附件(涉及许可证经营的凭许可证经营)。"
"002334.XSHE","002334","XSHE",3,"中小板","CNY","英威腾","深圳市英威腾电气股份有限公司","L","2010-01-13",,"A","沪深A股","CHN",35976,357390450,254662003,254662003,"广东省深圳市南山区龙井高发科技工业园4号厂房","变频器、节能电器、工业自动化控制、控制软件、系统软件的生产（以上不含限制项目）；经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目取得许可后方可经营）。"
"002335.XSHE","002335","XSHE",3,"中小板","CNY","科华恒盛","厦门科华恒盛股份有限公司","L","2010-01-13",,"A","沪深A股","CHN",35984,224195500,182863760,182863760,"福建省厦门市思明区软件园二期望海路65号北楼","电力电子产品（含不间断电源、通信电源、工业专用电源及二次电源等）、蓄电池产品、自动切换开关及环境监控、集中监控系统、专业恒温湿环境控制设备、精密配电系统（含配电柜等电气产品）、服务器机柜、通信机柜、EPS电源、浪涌保护器、定制电源以及新能源产品的配套设备（变流器、逆变器等）的研制、开发、生产和销售，并提供相应的系统集成、安装、调试、维修、工程施工、技术咨询等服务；网络工程服务，防雷工程设计、施工；批发零售机械电子、电气设备、计算机及软件，发电机、办公设备、五金交电、化工材料（不含化学危险品）；自营和代理各类商品和技术的进出口；但国家限定经营或禁止进出口的商品和技术除外。（以上经营范围涉及许可经营项目的，应在取得有关部门的许可后方可经营）。"
"002336.XSHE","002336","XSHE",3,"中小板","CNY","人人乐","人人乐连锁商业集团股份有限公司","L","2010-01-13",,"A","沪深A股","CHN",35977,400000000,400000000,400000000,"广东省深圳市南山区前海路心语家园裙楼二楼","农副产品的购销及其他国内商业、物资供销业（不含专营、专控、专卖商品）；普通货运，货物专用运输（集装箱运输，以上业务均不含危险品运输）（证件有效期至2010 年9月30 日）。"
"002337.XSHE","002337","XSHE",3,"中小板","CNY","赛象科技","天津赛象科技股份有限公司","L","2010-01-15",,"A","沪深A股","CHN",35983,594600000,559897500,559897500,"天津市华苑新技术产业园区(环外)海泰发展四道9号","以子午线轮胎系列生产设备为主的橡塑机械设备及配件；机电一体化、新材料技术及产品的技术开发、生产、销售、服务、转让；本企业自产产品及相关技术的出口业务；本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进出口业务；本企业的进料加工和“三来一补”业务；机电设备安装；普通货物运输。"
"002338.XSHE","002338","XSHE",3,"中小板","CNY","奥普光电","长春奥普光电技术股份有限公司","L","2010-01-15",,"A","沪深A股","CHN",35990,120000000,118639454,118639454,"吉林省长春市经济技术开发区营口路588号","精密光机电仪器、光机电一体化设备、光学材料、光学元器件、Ⅱ类6822医用光学器具、仪器及内窥镜设备生产(医疗器械生产许可证有效期至2016年5月4日)等产品的研究、开发、制造、销售及技术开发、技术咨询、技术服务；经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务（国家限定公司经营或禁止进出口的商品及技术除外）。"
"002339.XSHE","002339","XSHE",3,"中小板","CNY","积成电子","积成电子股份有限公司","L","2010-01-22",,"A","沪深A股","CHN",36016,378896000,284142500,284142500,"山东省济南市花园路东首188号","发电、输电、变电、用电、调度控制系统及设备、继电保护系统、电工仪器仪表、电子器件及通信设备、公用事业自动化系统、水资源自动化和信息化系统、新能源利用与开发系统、视频监控及安全技术防范系统的设计、制造、销售、服务；计算机软件及系统网络的研究、开发、生产、销售、技术咨询服务；批准证书范围内进出口业务。"
"002340.XSHE","002340","XSHE",3,"中小板","CNY","格林美","深圳市格林美高新技术股份有限公司","L","2010-01-22",,"A","沪深A股","CHN",36012,923840167,753449717,753449717,"广东省深圳市宝安区宝安中心区兴华路南侧荣超滨海大厦A栋20层","二次资源循环利用技术的研究、开发；生态环境材料、新能源材料、超细粉体材料、光机电精密分析仪器、循环技术的研究、开发及高新技术咨询与服务；投资兴办实业（具体项目另行申报）；国内贸易（不含专营、专控、专卖商品）；经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）；普通货运（不含危险物品，凭《道路运输经营许可证》经营）；超细镍粉、超细钴粉的生产、销售及废旧电池的收集与暂存（由分支机构经营）；塑木型材及铜合金制品的生产、销售及废线路板处理（由分支机构经营）。      主营业务：回收、利用废弃钴镍资源，生产、销售超细钴镍粉体材料等产品，塑木型材及铜合金制品的生产、销售。"
"002341.XSHE","002341","XSHE",3,"中小板","CNY","新纶科技","深圳市新纶科技股份有限公司","L","2010-01-22",,"A","沪深A股","CHN",36017,373440000,250852000,250852000,"广东省深圳市光明新区塘家村塘家北路南侧新纶科技产业园","有机高分子材料及制品的技术开发、销售、售后服务及其他国内商业、物资供销业（不含专营、专控、专卖商品及限制项目）；洁净技术咨询（不含限制项目）；防尘、防静电服装及鞋的生产（生产场地执照另办）；经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后可经营），计算机软件开发（不含限制项目）；净化工程设计及安装；超净清洗；普通货运（道路运输经营许可证有效期至2012年03月31日）。      公司主要从事防静电、洁净室耗品的研发、生产、销售；净化工程的设计、施工、维护；超净清洗服务。"
"002342.XSHE","002342","XSHE",3,"中小板","CNY","巨力索具","巨力索具股份有限公司","L","2010-01-26",,"A","沪深A股","CHN",31557,960000000,786155000,786155000,"河北省保定市徐水县巨力路","钢丝绳、钢丝绳索具、钢丝、钢绞线、化纤类索具、捆绑索具、牵引索具、缆绳、链条、链条索具、冶金吊夹具、吊梁、建筑钢拉杆、抽油杆及其接箍、石油钻杆及其接头、桥梁建筑缆索、锻压类索具、桥式、门式、冶金起重机、抓斗、滑车、滑轮、石油吊环、汽车配件、索具制造设备的生产、销售；金属材料及产品的检测（以认可证书核定为准，限分支机构经营）及检测实验设备研发、制造；预应力工程专业承包（认可资质证书为准）；钢铁材料、化纤材料、有色金属材料的销售；货物和技术的进出口业务（国家禁止或需审批的除外）。"
